@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,74,17,0,81.318681,18.681319,0,0.165138,0.039573,0.181264,113.782164,143.025061,41.002208,92.964713,-51.962506,0.450574,1.02159,-0.571017,-26.572845,-0.292009,-64.808327,0.855422,71,0.625,5,0.375,3,0.144578,12,0.934211,0.855422,0.893082,0.175855,0.692771,0.962507,0.813187,0.582765,0.417235,0.186813,0.869665,0.813187,0.837503,0.175855,0.694227,0.898455,0.576976,0.813187,0,0.001,0,0,0,0,49936,128188,25822,87.912088,12.417582,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,74,17,0,81.318681,18.681319,0,0.328267,0.037142,0.173126,106.793659,136.603879,41.002208,70.588002,-29.585795,0.450574,0.775692,-0.325119,-19.420279,-0.21341,-47.363983,0.819277,68,0.25,2,0.75,6,0.180723,15,0.971429,0.819277,0.888889,0.382604,0.832831,0.981867,0.813187,0.24391,0.75609,0.186813,0.911146,0.813187,0.847122,0.382604,0.832831,0.921321,0.651341,0.813187,0.001,0,0,0,0,0,49936,128188,25822,93.406593,12.307692,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,76,15,0,83.516484,16.483516,0,0.202221,0.035825,0.166618,103.007202,131.468257,41.002208,89.525885,-48.523678,0.450574,0.983801,-0.533227,-18.603867,-0.204438,-45.372841,0.879518,73,0.625,5,0.375,3,0.120482,10,0.935897,0.879518,0.906832,0.20596,0.762048,0.973707,0.835165,0.579588,0.420412,0.164835,0.875599,0.835165,0.853484,0.207467,0.763505,0.915795,0.603416,0.835165,0.001,0,0,0,0,0,49936,128188,25822,87.912088,12.747253,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,70,21,0,76.923077,23.076923,0,0.111576,0.04447,0.199578,121.733992,148.632899,50.378155,133.740573,-83.362418,0.553606,1.469677,-0.916071,-27.717092,-0.304583,-55.018076,0.817073,67,0.666667,6,0.333333,3,0.182927,15,0.917808,0.817073,0.864516,0.112719,0.795393,0.975771,0.769231,0.61662,0.38338,0.230769,?,0.769231,?,?,0.789158,0.900466,?,0.769231,0.001,0,0,0,0,0,49936,128188,25822,83.516484,11.098901,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,75,16,0,82.417582,17.582418,0,0.366681,0.035702,0.171247,97.737047,127.543993,49.378155,89.21062,-39.832466,0.542617,0.980336,-0.437719,-13.261386,-0.14573,-26.856787,0.841463,69,0.222222,2,0.777778,7,0.158537,13,0.971831,0.841463,0.901961,0.44642,0.860434,0.980701,0.824176,0.215073,0.784927,0.175824,?,0.824176,?,?,0.853833,0.910385,?,0.824176,0.001,0,0,0,0,0,49936,128188,25822,91.208791,11.868132,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,79,12,0,86.813187,13.186813,0,0.331292,0.030644,0.156222,83.891847,116.353017,49.378155,72.597555,-23.2194,0.542617,0.797775,-0.255158,-8.126529,-0.089303,-16.457742,0.914634,75,0.555556,5,0.444444,4,0.085366,7,0.9375,0.914634,0.925926,0.328834,0.831978,0.978746,0.868132,0.508025,0.491975,0.131868,?,0.868132,?,?,0.835115,0.920716,?,0.868132,0.001,0.001,0,0,0,0,49936,128188,25822,91.208791,12.197802,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,66,25,0,72.527473,27.472527,0,0.192403,0.051972,0.215872,142.269821,160.766985,50.378155,135.526551,-85.148396,0.553606,1.489303,-0.935697,-39.843715,-0.437843,-79.089271,0.743902,61,0.333333,3,0.666667,6,0.256098,21,0.953125,0.743902,0.835616,0.268314,0.822493,0.976815,0.725275,0.323668,0.676332,0.274725,?,0.725275,?,?,0.820641,0.917222,?,0.725275,0.001,0,0,0,0,0,49936,128188,25822,83.516484,12.197802,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,74,16,0,82.222222,17.777778,0,0.298246,0.036401,0.1665,104.24976,130.734835,40.843321,66.388758,-25.545437,0.453815,0.737653,-0.283838,-18.312477,-0.203472,-44.835916,0.841463,69,0.375,3,0.625,5,0.158537,13,0.958333,0.841463,0.896104,0.331869,0.844512,0.982577,0.822222,0.355759,0.644241,0.177778,0.89784,0.822222,0.850638,0.331869,0.844377,0.922997,0.64036,0.822222,0.001,0,0,0,0,0,49936,128329,25681,94.444444,13.444444,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,69,21,0,76.666667,23.333333,0,0.264591,0.048499,0.208969,138.898408,164.081568,40.843321,131.329513,-90.486192,0.453815,1.459217,-1.005402,-35.035962,-0.389288,-85.781375,0.768293,63,0.25,2,0.75,6,0.231707,19,0.969231,0.768293,0.857143,0.329307,0.759146,0.973567,0.766667,0.248374,0.751626,0.233333,0.90441,0.766667,0.813276,0.329307,0.759282,0.904307,0.61039,0.766667,0.001,0,0,0,0,0,49936,128329,25681,84.444444,11.555556,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,66,25,0,72.527473,27.472527,0,0.176023,0.054165,0.21919,155.737371,172.949628,41.002208,138.870043,-97.867835,0.450574,1.526044,-1.075471,-45.383384,-0.498719,-110.685221,0.73494,61,0.375,3,0.625,5,0.26506,22,0.953125,0.73494,0.829932,0.223122,0.816265,0.981067,0.725275,0.364276,0.635724,0.274725,0.88624,0.725275,0.782827,0.224005,0.817324,0.928386,0.562025,0.725275,0.001,0,0,0,0,0,49936,128188,25822,81.318681,12.087912,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,74,17,0,81.318681,18.681319,0,0.281468,0.037589,0.178558,108.078228,140.889401,41.002208,82.891296,-41.889089,0.450574,0.910893,-0.46032,-20.467772,-0.224921,-49.918707,0.831325,69,0.375,3,0.625,5,0.168675,14,0.958333,0.831325,0.890323,0.317918,0.802711,0.976359,0.813187,0.356862,0.643138,0.186813,0.897219,0.813187,0.844612,0.317918,0.80324,0.926386,0.630346,0.813187,0.001,0,0,0,0,0,49936,128188,25822,89.010989,11.648352,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,75,16,0,82.417582,17.582418,0,0.346499,0.038556,0.172863,110.858888,136.396079,41.002208,78.300008,-37.2978,0.450574,0.86044,-0.409866,-21.909886,-0.240768,-53.43587,0.831325,69,0.25,2,0.75,6,0.168675,14,0.971831,0.831325,0.896104,0.39752,0.855422,0.985621,0.824176,0.242851,0.757149,0.175824,0.912769,0.824176,0.855002,0.39752,0.855289,0.923144,0.662338,0.824176,0.001,0,0,0,0,0,49936,128188,25822,89.010989,12.087912,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,70,21,0,76.923077,23.076923,0,0.220954,0.040842,0.184737,117.431996,145.764782,41.002208,94.220204,-53.217996,0.450574,1.035387,-0.584813,-28.233184,-0.310255,-68.857717,0.783133,65,0.375,3,0.625,5,0.216867,18,0.955882,0.783133,0.860927,0.26593,0.792169,0.975957,0.769231,0.361098,0.638902,0.230769,0.89096,0.769231,0.8136,0.26593,0.79058,0.91227,0.591754,0.769231,0.001,0,0,0,0,0,49936,128188,25822,90.10989,11.758242,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,74,17,0,81.318681,18.681319,0,0.255176,0.037779,0.181456,103.423765,135.147687,49.378155,110.174771,-60.796616,0.542617,1.210712,-0.668095,-17.406225,-0.191277,-35.250862,0.853659,70,0.444444,4,0.555556,5,0.146341,12,0.945946,0.853659,0.897436,0.313428,0.814363,0.976972,0.813187,0.414258,0.585742,0.186813,?,0.813187,?,?,0.806261,0.899611,?,0.813187,0.001,0,0,0,0,0,49936,128188,25822,87.912088,12.417582,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,75,16,0,82.417582,17.582418,0,0.182482,0.03581,0.180451,98.034783,134.398918,49.378155,94.034545,-44.65639,0.542617,1.033347,-0.49073,-14.374968,-0.157967,-29.111999,0.878049,72,0.666667,6,0.333333,3,0.121951,10,0.923077,0.878049,0.9,0.180334,0.814363,0.977061,0.824176,0.611324,0.388676,0.175824,?,0.824176,?,?,0.817194,0.919241,?,0.824176,0.001,0,0,0,0,0,49936,128188,25822,87.912088,10.989011,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,71,20,0,78.021978,21.978022,0,0.258656,0.043602,0.186084,119.356609,138.583051,50.378155,101.387162,-51.009007,0.553606,1.114145,-0.560539,-25.517509,-0.280412,-50.651933,0.804878,66,0.333333,3,0.666667,6,0.195122,16,0.956522,0.804878,0.874172,0.328787,0.765583,0.967227,0.78022,0.317313,0.682687,0.21978,?,0.78022,?,?,0.765915,0.894159,?,0.78022,0.001,0,0,0,0,0,49936,128188,25822,87.912088,13.516484,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,75,16,0,82.417582,17.582418,0,0.298989,0.035479,0.172139,97.120888,128.197508,50.378155,105.041733,-54.663578,0.553606,1.154305,-0.600699,-15.180791,-0.166822,-30.133678,0.853659,70,0.444444,4,0.555556,5,0.146341,12,0.945946,0.853659,0.897436,0.313428,0.773713,0.970725,0.824176,0.413199,0.586801,0.175824,?,0.824176,?,?,0.771302,0.899066,?,0.824176,0,0.001,0,0,0,0,49936,128188,25822,89.010989,11.428571,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,71,19,0,78.888889,21.111111,0,0.248021,0.041312,0.181082,118.316312,142.185075,40.843321,77.500811,-36.65749,0.453815,0.86112,-0.407305,-27.527913,-0.305866,-67.398811,0.804878,66,0.375,3,0.625,5,0.195122,16,0.956522,0.804878,0.874172,0.289243,0.839939,0.982552,0.788889,0.359011,0.640989,0.211111,0.892662,0.788889,0.827119,0.289243,0.839939,0.928504,0.6095,0.788889,0.001,0,0,0,0,0,49936,128329,25681,90,12.222222,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,74,16,0,82.222222,17.777778,0,0.243697,0.037984,0.182112,108.785252,142.99349,40.843321,96.256064,-55.412743,0.453815,1.069512,-0.615697,-18.498103,-0.205534,-45.290399,0.853659,70,0.5,4,0.5,4,0.146341,12,0.945946,0.853659,0.897436,0.263245,0.759146,0.973088,0.822222,0.468564,0.531436,0.177778,0.884084,0.822222,0.847293,0.263245,0.759417,0.903371,0.615385,0.822222,0.001,0,0,0,0,0,49936,128329,25681,87.777778,12.111111,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,72,19,0,79.120879,20.879121,0,0.24924,0.042875,0.188409,123.277522,148.662247,41.002208,94.932453,-53.930245,0.450574,1.043214,-0.59264,-29.357401,-0.322609,-71.599562,0.807229,67,0.375,3,0.625,5,0.192771,16,0.957143,0.807229,0.875817,0.290495,0.72741,0.966963,0.791209,0.35898,0.64102,0.208791,0.89393,0.791209,0.829137,0.290495,0.727939,0.899442,0.610322,0.791209,0.001,0,0,0,0,0,49936,128188,25822,87.912088,11.978022,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,71,20,0,78.021978,21.978022,0,0.186047,0.040993,0.181003,117.86536,142.818582,41.002208,83.124469,-42.122262,0.450574,0.913456,-0.462882,-26.44137,-0.290565,-64.487674,0.807229,67,0.5,4,0.5,4,0.192771,16,0.943662,0.807229,0.87013,0.210088,0.837349,0.982858,0.78022,0.471932,0.528068,0.21978,0.87921,0.78022,0.819683,0.211174,0.838011,0.924165,0.583213,0.78022,0.001,0,0,0,0,0,49936,128188,25822,91.208791,12.747253,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,77,14,0,84.615385,15.384615,0,0.339212,0.030878,0.161094,88.781184,127.110108,41.002208,61.486447,-20.48424,0.450574,0.675675,-0.225102,-8.966962,-0.098538,-21.869463,0.86747,72,0.375,3,0.625,5,0.13253,11,0.96,0.86747,0.911392,0.366331,0.875,0.98675,0.846154,0.353684,0.646316,0.153846,0.903077,0.846154,0.8679,0.366331,0.875132,0.944057,0.66403,0.846154,0.001,0,0,0,0,0,49936,128188,25822,92.307692,11.318681,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,72,19,0,79.120879,20.879121,0,0.196935,0.039997,0.186218,115.001039,146.933445,41.002208,92.399414,-51.397206,0.450574,1.015378,-0.564804,-25.634242,-0.281695,-62.519175,0.819277,68,0.5,4,0.5,4,0.180723,15,0.944444,0.819277,0.877419,0.222438,0.804217,0.977939,0.791209,0.471932,0.528068,0.208791,0.879924,0.791209,0.826332,0.222438,0.804349,0.91466,0.586858,0.791209,0.001,0,0,0,0,0,49936,128188,25822,87.912088,11.318681,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,75,16,0,82.417582,17.582418,0,0.215094,0.037957,0.178884,103.902707,133.220752,50.378155,109.516927,-59.138772,0.553606,1.203483,-0.649877,-18.762125,-0.206177,-37.242581,0.878049,72,0.555556,5,0.444444,4,0.121951,10,0.935065,0.878049,0.90566,0.266833,0.749322,0.967269,0.824176,0.512262,0.487738,0.175824,?,0.824176,?,?,0.74776,0.890315,?,0.824176,0.001,0,0,0,0,0,49936,128188,25822,87.912088,12.527473,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,72,19,0,79.120879,20.879121,0,0.247934,0.044543,0.197666,121.932925,147.20886,50.378155,129.265961,-78.887806,0.553606,1.420505,-0.866899,-28.91659,-0.317765,-57.399065,0.817073,67,0.444444,4,0.555556,5,0.182927,15,0.943662,0.817073,0.875817,0.268634,0.771003,0.97165,0.791209,0.416376,0.583624,0.208791,?,0.791209,?,?,0.766661,0.896306,?,0.791209,0.001,0,0.015625,0,15.625,0,49936,128188,25822,84.615385,11.868132,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,69,22,0,75.824176,24.175824,0,0.252148,0.046807,0.201951,128.139114,150.412443,49.378155,123.402364,-74.024209,0.542617,1.35607,-0.813453,-32.44323,-0.356519,-65.70361,0.768293,63,0.333333,3,0.666667,6,0.231707,19,0.954545,0.768293,0.851351,0.290894,0.826558,0.978896,0.758242,0.319432,0.680568,0.241758,?,0.758242,?,?,0.827951,0.919632,?,0.758242,0.001,0,0,0,0,0,49936,128188,25822,87.912088,12.417582,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,69,22,0,75.824176,24.175824,0,0.129187,0.048292,0.208341,132.203681,155.170999,49.378155,145.596969,-96.218814,0.542617,1.599967,-1.05735,-34.751126,-0.381881,-70.377531,0.804878,66,0.555556,5,0.444444,4,0.195122,16,0.929577,0.804878,0.862745,0.17974,0.781843,0.973062,0.758242,0.518617,0.481383,0.241758,?,0.758242,?,?,0.772761,0.892175,?,0.758242,0.001,0,0,0,0,0,49936,128188,25822,82.417582,11.978022,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,73,17,0,81.111111,18.888889,0,0.226491,0.038573,0.182397,110.471166,143.217546,40.843321,88.340454,-47.497133,0.453815,0.981561,-0.527746,-20.379942,-0.226444,-49.897858,0.841463,69,0.5,4,0.5,4,0.158537,13,0.945205,0.841463,0.890323,0.248262,0.794207,0.977703,0.811111,0.469648,0.530352,0.188889,0.882102,0.811111,0.839627,0.248262,0.790955,0.917174,0.605161,0.811111,0.001,0,0,0,0,0,49936,128329,25681,87.777778,11.666667,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,75,15,0,83.333333,16.666667,0,0.317492,0.03228,0.152403,92.446982,119.665971,40.843321,50.793952,-9.950631,0.453815,0.564377,-0.110563,-10.964711,-0.12183,-26.845787,0.853659,70,0.375,3,0.625,5,0.146341,12,0.958904,0.853659,0.903226,0.34801,0.903963,0.990584,0.833333,0.354675,0.645325,0.166667,0.899812,0.833333,0.858495,0.34801,0.903963,0.947499,0.651613,0.833333,0.001,0,0,0,0,0,49936,128329,25681,94.444444,13.333333,?,?,?,?
